Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2020-08-26,122.95148468017578,172.09249877929688,81.59003448486328,211.64810180664062,143.54466247558594
2020-08-27,121.48168182373047,170.0,80.81538391113281,216.84478759765625,149.25
2020-08-28,121.28487396240234,170.08999633789062,81.3567886352539,219.07469177246094,147.55999755859375
2020-08-31,125.39793395996094,172.54800415039062,80.86550903320312,215.83993530273438,166.10667419433594
2020-09-01,130.3928985595703,174.95599365234375,82.1334228515625,217.50515747070312,158.35000610351562
2020-09-02,127.69135284423828,176.57249450683594,85.2255630493164,221.6969451904297,149.1233367919922
2020-09-03,117.46824645996094,168.39999389648438,80.86450958251953,207.9635467529297,135.6666717529297
2020-09-04,117.54598999023438,164.7310028076172,78.46762084960938,205.04457092285156,139.44000244140625
2020-09-08,109.63573455810547,157.49200439453125,75.60872650146484,193.9525604248047,110.06999969482422
2020-09-09,114.00874328613281,163.4304962158203,76.78136444091797,202.21173095703125,122.09333038330078
2020-09-10,110.2868423461914,158.7554931640625,75.73028564453125,196.54611206054688,123.77999877929688
2020-09-11,108.83888244628906,155.81100463867188,75.21965026855469,195.26368713378906,124.23999786376953
2020-09-14,112.10405731201172,155.14849853515625,74.8757553100586,196.58438110351562,139.8733367919922
2020-09-15,112.27896118164062,157.80650329589844,76.1803970336914,199.80958557128906,149.9199981689453
2020-09-16,108.9652099609375,153.90499877929688,75.03752899169922,196.23983764648438,147.25332641601562
2020-09-17,107.2257308959961,150.43649291992188,73.79443359375,194.19178771972656,141.14332580566406
2020-09-18,103.82451629638672,147.74549865722656,72.0103988647461,191.7800750732422,147.38333129882812
2020-09-21,106.97308349609375,148.02349853515625,70.97077178955078,193.8376922607422,149.79666137695312
2020-09-22,108.65425872802734,156.44949340820312,72.44363403320312,198.5080108642578,141.41000366210938
2020-09-23,104.09661865234375,149.9929962158203,69.9410400390625,191.97146606445312,126.78666687011719
2020-09-24,105.16557312011719,150.989501953125,70.60948944091797,194.45974731445312,129.26333618164062
2020-09-25,109.11099243164062,154.75650024414062,71.41342163085938,198.89085388183594,135.77999877929688
2020-09-28,111.71534729003906,158.70249938964844,72.38607025146484,200.44125366210938,140.39999389648438
2020-09-29,110.869873046875,157.24400329589844,72.75131225585938,198.35488891601562,139.69000244140625
2020-09-30,112.54133605957031,157.43649291992188,72.73046112060547,201.29298400878906,143.00332641601562
2020-10-01,113.49369812011719,161.06300354003906,73.83709716796875,203.33148193359375,149.3866729736328
2020-10-02,109.83009338378906,156.25,72.23421478271484,197.33091735839844,138.3633270263672
2020-10-05,113.21187591552734,159.9600067138672,73.58551025390625,201.34085083007812,141.89332580566406
2020-10-06,109.96613311767578,154.9980010986328,72.00694274902344,197.06289672851562,137.9933319091797
2020-10-07,111.83194732666016,159.7845001220703,72.4098892211914,200.81448364257812,141.76666259765625
2020-10-08,111.72505950927734,159.52749633789062,73.61528778076172,201.53225708007812,141.97332763671875
2020-10-09,113.66860961914062,164.33250427246094,74.9561538696289,206.53756713867188,144.6666717529297
2020-10-12,120.88890075683594,172.14649963378906,77.64285278320312,211.88734436035156,147.43333435058594
2020-10-13,117.68203735351562,172.18150329589844,77.76591491699219,213.28466796875,148.88333129882812
2020-10-14,117.76952362060547,168.1855010986328,77.5857925415039,211.37060546875,153.76666259765625
2020-10-15,117.30304718017578,166.9324951171875,77.19026947021484,210.22210693359375,149.6266632080078
2020-10-16,115.6607437133789,163.635498046875,77.79718780517578,210.22210693359375,146.55667114257812
2020-10-19,112.70655059814453,160.36050415039062,75.92384338378906,205.01588439941406,143.61000061035156
2020-10-20,114.1933822631836,160.85049438476562,76.972412109375,205.4273681640625,140.64666748046875
2020-10-21,113.57144165039062,159.2469940185547,78.70481872558594,205.57095336914062,140.8800048828125
2020-10-22,112.48303985595703,158.82000732421875,79.73058319091797,205.6570587158203,141.92999267578125
2020-10-23,111.79307556152344,160.22000122070312,81.03671264648438,206.93946838378906,140.2100067138672
2020-10-26,111.80280303955078,160.3520050048828,78.62047576904297,201.0537567138672,140.0933380126953
2020-10-27,113.30905151367188,164.31649780273438,79.34449768066406,204.0875244140625,141.55999755859375
2020-10-28,108.06144714355469,158.13900756835938,74.9735107421875,193.97166442871094,135.33999633789062
2020-10-29,112.06519317626953,160.55050659179688,77.26025390625,195.92404174804688,136.94332885742188
2020-10-30,105.78750610351562,151.8074951171875,80.19952392578125,193.7707061767578,129.34666442871094
2020-11-02,105.70005798339844,150.2239990234375,80.60696411132812,193.63671875,133.50332641601562
2020-11-03,107.32290649414062,152.42050170898438,81.66596221923828,197.5605926513672,141.3000030517578
2020-11-04,111.70559692382812,162.05799865722656,86.63790130615234,207.09262084960938,140.32666015625
2020-11-05,115.67047119140625,166.10000610351562,87.46414947509766,213.6961669921875,146.02999877929688
2020-11-06,115.53905487060547,165.56849670410156,87.3266830444336,214.10769653320312,143.31666564941406
2020-11-09,113.23196411132812,157.18699645996094,87.4105453491211,209.0067138671875,140.4199981689453
2020-11-10,112.89126586914062,151.75100708007812,86.23443603515625,201.94375610351562,136.7866668701172
2020-11-11,116.31781005859375,156.8695068359375,86.70637512207031,207.24578857421875,139.0433349609375
2020-11-12,116.04524230957031,155.51400756835938,86.4875259399414,206.18344116210938,137.25332641601562
2020-11-13,116.09394073486328,156.4405059814453,87.948486328125,207.2074737548828,136.1666717529297
2020-11-16,117.10630798339844,156.55299377441406,88.03633117675781,207.89654541015625,136.02999877929688
2020-11-17,116.22046661376953,156.7830047607422,87.42245483398438,205.24554443359375,147.20333862304688
2020-11-18,114.89657592773438,155.2729949951172,86.37934112548828,202.5396728515625,162.2133331298828
2020-11-19,115.4903793334961,155.8509979248047,87.26911163330078,203.82542419433594,166.42333984375
2020-11-20,114.22488403320312,154.97000122070312,86.16793823242188,201.8775634765625,163.20333862304688
2020-11-23,110.82755279541016,154.91949462890625,85.7302474975586,201.6089324951172,173.9499969482422
2020-11-24,112.11250305175781,155.9029998779297,87.53362274169922,205.20716857910156,185.1266632080078
2020-11-25,112.94966888427734,159.2534942626953,87.5450439453125,205.21673583984375,191.3333282470703
2020-11-27,113.49480438232422,159.76699829101562,88.68095397949219,206.52174377441406,195.25332641601562
2020-11-30,115.8895034790039,158.40199279785156,87.06217956542969,205.40867614746094,189.1999969482422
2020-12-01,119.46207427978516,161.00399780273438,89.0948257446289,207.4621124267578,194.9199981689453
2020-12-02,119.8125228881836,160.17649841308594,90.56421661376953,206.6560821533203,189.60667419433594
2020-12-03,119.67623901367188,159.3365020751953,90.40888977050781,205.5718231201172,197.7933349609375
2020-12-04,119.00455474853516,158.12899780273438,90.50418853759766,205.68690490722656,199.67999267578125
2020-12-07,120.4647216796875,157.89999389648438,90.17019653320312,205.61978149414062,213.9199981689453
2020-12-08,121.0780029296875,158.864501953125,89.88733673095703,207.27017211914062,216.6266632080078
2020-12-09,118.54701232910156,155.2100067138672,88.22638702392578,203.2305145263672,201.4933319091797
2020-12-10,119.96826934814453,155.07449340820312,87.71971130371094,202.00233459472656,209.02333068847656
2020-12-11,119.1603012084961,155.8209991455078,88.07453155517578,204.6314239501953,203.3300018310547
2020-12-14,118.54701232910156,157.84849548339844,86.95597839355469,205.5334014892578,213.27667236328125
2020-12-15,124.4850845336914,158.25599670410156,87.3936767578125,205.46624755859375,211.0833282470703
2020-12-16,124.41693878173828,162.04800415039062,87.20063018798828,210.4078826904297,207.58999633789062
2020-12-17,125.28329467773438,161.8040008544922,86.37288665771484,210.54222106933594,218.63333129882812
2020-12-18,123.29747772216797,160.08250427246094,85.66373443603516,209.74581909179688,231.6666717529297
2020-12-21,124.82579040527344,160.3090057373047,86.07763671875,213.58396911621094,216.6199951171875
2020-12-22,128.37889099121094,160.3260040283203,85.36599731445312,214.87936401367188,213.44667053222656
2020-12-23,127.48333740234375,159.2635040283203,85.76348876953125,212.07749938964844,215.32666015625
2020-12-24,128.4664764404297,158.63450622558594,86.05778503417969,213.73745727539062,220.58999633789062
2020-12-28,133.06118774414062,164.197998046875,88.03284454345703,215.8580780029297,221.22999572753906
2020-12-29,131.2895050048828,166.10000610351562,87.22892761230469,215.08082580566406,221.99667358398438
2020-12-30,130.17005920410156,164.29249572753906,86.16149139404297,212.7107696533203,231.5933380126953
2020-12-31,129.1674041748047,162.84649658203125,86.974853515625,213.42083740234375,235.22332763671875
2021-01-04,125.97447967529297,159.3314971923828,85.65928649902344,208.8822021484375,243.2566680908203
2021-01-05,127.53197479248047,160.92550659179688,86.35005950927734,209.08370971679688,245.0366668701172
2021-01-06,123.23904418945312,156.91900634765625,85.49800109863281,203.66232299804688,251.9933319091797
2021-01-07,127.44436645507812,158.10800170898438,88.05169677734375,209.4579315185547,272.0133361816406
2021-01-08,128.5443572998047,159.13499450683594,89.2174072265625,210.734130859375,293.3399963378906
2021-01-11,125.55589294433594,155.7104949951172,87.15597534179688,208.69033813476562,270.39666748046875
2021-01-12,125.38066864013672,156.04150390625,86.22004699707031,206.23387145996094,283.14666748046875
2021-01-13,127.41516876220703,158.29449462890625,86.7073745727539,207.58680725097656,284.8033447265625
2021-01-14,125.48773193359375,156.37350463867188,85.89698028564453,204.40115356445312,281.6666564941406
2021-01-15,123.76470947265625,155.21249389648438,85.73322296142578,204.0460968017578,275.38665771484375
2021-01-19,124.4364013671875,156.03799438476562,88.5544204711914,207.68280029296875,281.51666259765625
2021-01-20,128.52496337890625,163.16900634765625,93.2985610961914,215.26318359375,283.48333740234375
2021-01-21,133.23643493652344,165.34950256347656,93.50102996826172,215.86767578125,281.663330078125
2021-01-22,135.3780059814453,164.6114959716797,93.91837310791016,216.8080291748047,282.21331787109375
2021-01-25,139.12579345703125,164.6999969482422,94.00373077392578,220.24317932128906,293.6000061035156
2021-01-26,139.3594207763672,166.30650329589844,94.68209838867188,222.92987060546875,294.36334228515625
2021-01-27,138.28866577148438,161.62899780273438,90.2649917602539,223.47679138183594,288.0533447265625
2021-01-28,133.4505615234375,161.88099670410156,91.96514129638672,229.2628173828125,278.4766540527344
2021-01-29,128.456787109375,160.30999755859375,90.68283081054688,222.57485961914062,264.510009765625
2021-02-01,130.5789031982422,167.1439971923828,93.94368743896484,229.95372009277344,279.9366760253906
2021-02-02,131.4063262939453,169.0,95.23641967773438,229.81935119628906,290.92999267578125
2021-02-03,130.3842010498047,165.62649536132812,102.17202758789062,233.1681671142578,284.89666748046875
2021-02-04,133.74261474609375,166.5500030517578,101.91148376464844,232.21824645996094,283.3299865722656
2021-02-05,133.3282928466797,167.6074981689453,103.65828704833984,232.40054321289062,284.07666015625
2021-02-08,133.47451782226562,166.14700317382812,103.44440460205078,232.65960693359375,287.8066711425781
2021-02-09,132.59707641601562,165.25,102.99132537841797,233.90701293945312,283.1533203125
2021-02-10,131.99266052246094,164.32899475097656,103.54166412353516,232.99545288085938,268.2733459472656
2021-02-11,131.7391815185547,163.10650634765625,103.65431213378906,234.59788513183594,270.5533447265625
2021-02-12,131.97312927246094,163.885498046875,103.9659652709961,235.07766723632812,272.0400085449219
2021-02-16,129.84786987304688,163.44749450683594,104.74359130859375,233.83985900878906,265.40667724609375
2021-02-17,127.55680084228516,165.4320068359375,105.13661193847656,234.85928344726562,266.04998779296875
2021-02-18,126.4551773071289,166.4114990234375,104.50091552734375,234.46498107910156,262.4599914550781
2021-02-19,126.61115264892578,162.4949951171875,103.65728759765625,231.75283813476562,260.4333190917969
2021-02-22,122.83828735351562,159.03700256347656,101.9427490234375,225.5399169921875,238.1666717529297
2021-02-23,122.70179748535156,159.72500610351562,102.2335433959961,224.34739685058594,232.94667053222656
2021-02-24,122.20457458496094,157.97650146484375,103.40916442871094,225.57838439941406,247.33999633789062
2021-02-25,117.9539794921875,152.85800170898438,100.04161834716797,220.23109436035156,227.4066619873047
2021-02-26,118.21722412109375,154.64649963378906,100.33738708496094,223.4914093017578,225.1666717529297
2021-03-01,124.58335876464844,157.3070068359375,102.70697021484375,227.87698364257812,239.47666931152344
2021-03-02,121.98036193847656,154.72650146484375,102.44992065429688,224.92437744140625,228.81333923339844
2021-03-03,118.99713897705078,150.25,99.81632232666016,218.85577392578125,217.73333740234375
2021-03-04,117.11557006835938,148.8784942626953,100.93386840820312,218.0574951171875,207.14666748046875
2021-03-05,118.37319946289062,150.0229949951172,104.06719207763672,222.7412567138672,199.31666564941406
2021-03-08,113.440185546875,147.59750366210938,99.62227630615234,218.69227600097656,187.6666717529297
2021-03-09,118.0514907836914,153.1425018310547,101.25296783447266,224.83786010742188,224.52667236328125
2021-03-10,116.96932983398438,152.8820037841797,101.0460205078125,223.52987670898438,222.68666076660156
